text,true_label,oof_pred_label,oof_prob_TRUE_mean,error_type,confidence,oof_prob_TRUE_seed_42,oof_prob_TRUE_seed_52,oof_prob_TRUE_seed_62
"Through the design features of ECUTEC caps on cooking values spray nozes, the steam can escape freely.",FALSE,TRUE,0.2808184127012889,false_positive,0.2808184127012889,0.08249330520629883,0.22958412766456604,0.5303778052330017
"That daily routine gives me an interested, uninterested sort to focus various aspects. I have been a good deal of the most recent years.",FALSE,TRUE,0.27879724899927777,false_positive,0.27879724899927777,0.06855925917625427,0.5712794661521912,0.19655302166938782
"Controls and data transfer. In Apple book a room, you always want. The only other difference is that the iMac is an all-in-one desktop computer, while the Mac Pro is a desktop tower computer.",FALSE,TRUE,0.2769245970994234,false_positive,0.2769245970994234,0.4457898437976837,0.36805036664009094,0.016933580860495567
"Here is shown a portable solar kick jeep tail light. This headtorch has a strong and durable design, equipped with high-quality LED lights, which can provide a bright and clear illumination at night.",FALSE,TRUE,0.2739783798654874,false_positive,0.2739783798654874,0.08996322005987167,0.3057091534137726,0.426262766122818
"Here' s some ideas to help/""

at line level and returns True of False depending on whether the line contains any whitespace.",FALSE,TRUE,0.27056657150387764,false_positive,0.27056657150387764,0.045545127242803574,0.353246808052063,0.41290777921676636
"Friends, peer groups, cli

10Certificate: A Series 34 Exam Prep Manual

10Certificate.",FALSE,TRUE,0.2696443200111389,false_positive,0.2696443200111389,0.24047225713729858,0.26758331060409546,0.3008773922920227
"Při přípravovaném jídlineno nakصات, rypcem, vystřihem a vložíme do misky.",FALSE,TRUE,0.2671603113412857,false_positive,0.2671603113412857,0.18997769057750702,0.47402530908584595,0.13747793436050415
"Hopefully a few rays wonâ-menagerija.com, a book of poems by the late SÃ©amus Heaney, who died last month.",FALSE,TRUE,0.2659846891959508,false_positive,0.2659846891959508,0.3492141664028168,0.24316194653511047,0.20557795464992523
"Hopefully not too unpleasant for anyone patrolled...""

    weather_message_yestoday_and_forecast = weather_message_yesterday + ""\n\n"" + weather_message_forecast

    return weather_message_yestoday_and_forecast


def get_weather_message_hourly(city_name).",FALSE,TRUE,0.264615702132384,false_positive,0.264615702132384,0.08457430452108383,0.3712887465953827,0.3379840552806854
"An environmental safety assessment is then need assessing wrapper, ielts application essays and the overall impact on the environment.",FALSE,TRUE,0.26323022196690243,false_positive,0.26323022196690243,0.09198620170354843,0.20620623230934143,0.4914982318878174
장이에 고양이를 넣 противопixel art game unblock | 2021-06-18 02.,FALSE,TRUE,0.26282179603974026,false_positive,0.26282179603974026,0.2563309073448181,0.4155990183353424,0.11653546243906021
"握中间的一根背括,我会指你做一个简单的圆角框框,然后你继续做下一根,以此类推。 

.",FALSE,TRUE,0.2599041660626729,false_positive,0.2599041660626729,0.2336215376853943,0.16224810481071472,0.3838428556919098
PROCAT provides shopping centers that planet loe the environment due unobtrusively.,FALSE,TRUE,0.2569878747065862,false_positive,0.2569878747065862,0.1850958913564682,0.13510450720787048,0.4507632255554199
"Today it functions as a metaphor Partheon refers back, no. Me, I love the fact that the sun was shining and the birds were singing, and that I was sitting outside in my garden with a hot cup of coffee.",FALSE,TRUE,0.25483785818020505,false_positive,0.25483785818020505,0.3462104797363281,0.31267863512039185,0.10562445968389511
"Can give you more information about it""? 

A: Yes sure thing.

B:

""Hi <Name>,
I'm so glad to hear that you're interested in learning more about the new product.",FALSE,TRUE,0.25341082612673443,false_positive,0.25341082612673443,0.34247052669525146,0.2577590346336365,0.1600029170513153
[DECODE ERROR] Failed to decode a JSON string.,TRUE,FALSE,0.011854952201247215,false_negative,0.9881450477987528,0.010531608946621418,0.008381248451769352,0.016651999205350876
"Plus plus, I got even the non CMV ""champions of progress"" into the #openGarden movement.",TRUE,FALSE,0.012026266194880009,false_negative,0.98797373380512,0.011343580670654774,0.01098340842872858,0.013751809485256672
[DECODE ERROR] Failed to decode data for key.,TRUE,FALSE,0.012430239468812943,false_negative,0.9875697605311871,0.011281890794634819,0.013766434043645859,0.01224239356815815
"Xbox One recent released a video that highlights its Xbox developers program UK and how it continues to inspire game students and developers to create away brilliant, imaginative gaming experiences.",TRUE,FALSE,0.012450608114401499,false_negative,0.9875493918855985,0.014179501682519913,0.014900874346494675,0.008271448314189911
[DECODE ERROR] Invalid character found in input.,TRUE,FALSE,0.012656545887390772,false_negative,0.9873434541126093,0.009958508424460888,0.009641638956964016,0.018369490280747414
14 Teams of twelve players with infantry and riding abilities have entered combat in eight regions to secure $1MN prize money.,TRUE,FALSE,0.012776840788622698,false_negative,0.9872231592113773,0.010769911110401154,0.01744895614683628,0.010111655108630657
"Our research team who are responsible of gathering materials and conclusions for the project are still behind on several goals, and there's nevertheless a question of exactly how long it will take to get to the conclusion of the project.",TRUE,FALSE,0.013554537979265055,false_negative,0.9864454620207349,0.014489858411252499,0.010292068123817444,0.01588168740272522
"Instead than having like five different things simmer out on bout the grill, and then figuring out who got what, let free do the work.",TRUE,FALSE,0.01378017570823431,false_negative,0.9862198242917657,0.01378664094954729,0.017968058586120605,0.009585827589035034
[DECODE ERROR] - Error decoding the input stream.,TRUE,FALSE,0.014164084879060587,false_negative,0.9858359151209394,0.012930010445415974,0.013320907950401306,0.01624133624136448
"And given current industrywide trends for SKU consolidation closer integration, it overwhelmingly makes achieving these goals with limited staff resources seem like an impossible task.",TRUE,FALSE,0.01439799771954616,false_negative,0.9856020022804538,0.014850045554339886,0.015171960927546024,0.013171986676752567
"Several factors—atmosphere and climate, the environment and ecosystems supplied water was a lot more important in many developing countries than water was actually in Western societies.",TRUE,FALSE,0.014535459379355112,false_negative,0.9854645406206449,0.014655587263405323,0.01785118691623211,0.011099603958427906
[DECODE ERROR] Failed to decode packet.,TRUE,FALSE,0.014953923411667347,false_negative,0.9850460765883327,0.014389616437256336,0.019037047401070595,0.01143510639667511
"Over Thanksgiving with some kind friends like Italy we want explain that a flower supplies a helpful, natural fragrance boost – especially at this time of year.",TRUE,FALSE,0.01546881285806497,false_negative,0.984531187141935,0.011324691586196423,0.027218462899327278,0.007863284088671207
"And for myself as His servant…pursunte, my prayer extends beyond wishing you happiness or giving you peace, for I know you already have that.",TRUE,FALSE,0.016031685285270214,false_negative,0.9839683147147298,0.010333376936614513,0.01692158915102482,0.02084008976817131
"There'll plentiful birds and wildlife, plus availability for exploring streams and creecks. Should I consider developing a camping trip plan or raising a fishing rod?
I think that's a great idea.",TRUE,FALSE,0.016061439799765747,false_negative,0.9839385602002343,0.017715144902467728,0.01839779131114483,0.012071383185684681
"And here are savings advice that I think kind readers something like, ""Show up casually and be really curious,' he says.",TRUE,FALSE,0.016074085297683876,false_negative,0.9839259147023162,0.014087037183344364,0.0222082007676363,0.011927017942070961
"🎂 Meanwhile in the US Senate chamber, soon-to-be-formers of ""the Squad"" make various noises and do little to nothing.",TRUE,FALSE,0.01609849805633227,false_negative,0.9839015019436678,0.014338336884975433,0.013930246233940125,0.020026911050081253
[DECODE ERROR] The following error occurred while attempting to decode the file.,TRUE,FALSE,0.016604123016198475,false_negative,0.9833958769838015,0.012556732632219791,0.024213161319494247,0.01304247509688139
"[DECODE ERROR] - The value for the ""decode"" parameter of the ""decode"" function is not valid.",TRUE,FALSE,0.017069083638489246,false_negative,0.9829309163615108,0.022489871829748154,0.016203822568058968,0.012513556517660618
"Decide upon specific limiting principles that are reasonable while still generally achievable, such an amount or period of time versus ongoing effort or difficulty.

Once you’ve set these limits, it’s important to stick to them.",TRUE,FALSE,0.01765924816330274,false_negative,0.9823407518366972,0.013935886323451996,0.02559305913746357,0.013448799028992653
"College sports' largest governing boards oversee more quantitative, in-person studies, data analysis, research, forensic lab examination conclusion and a variety of other methods to evaluate a student-athlete's eligibility.",TRUE,FALSE,0.01767444672683875,false_negative,0.9823255532731613,0.011068656109273434,0.03309158608317375,0.008863097988069057
Some emerging collaborations worth keeping tabs with the world's culture capital – and your guide in discovering and delving deeper galleries: This fourth-floor gallery space is dedicated to showcasing the work of local artists.,TRUE,FALSE,0.01862791522095601,false_negative,0.981372084779044,0.014860414899885654,0.02290460281074047,0.018118727952241898
"But as a nursing woman, I am away from my mountains and my children.
I cherish daily the beauty that flows around this valley as the sun sets.",TRUE,FALSE,0.01897620844344298,false_negative,0.9810237915565571,0.018068399280309677,0.020417744293808937,0.018442481756210327
Whether creating a fantasy setting or a sci–fiction organisation that's futuristic–the desire to simplify your world’s science or technology ought not to be underestimated.,TRUE,FALSE,0.01920323135952155,false_negative,0.9807967686404785,0.016608456149697304,0.020121507346630096,0.020879730582237244
"Place your Google Home device into ""DoNotFallThrough"" containment mode with the airlock open by using its command button. When it is fully contained, the airlock will automatically close and the containment field will activate.",TRUE,FALSE,0.019602881123622257,false_negative,0.9803971188763777,0.02227676659822464,0.01844809018075466,0.018083786591887474
You might find reviewing some of our favorite funds and holding selections helpful in your goal setting. Ensure that long special thank-you notes are written by hand.,TRUE,FALSE,0.020722066673139732,false_negative,0.9792779333268603,0.023475011810660362,0.026756970211863518,0.011934217996895313
"Typically this takes halfway an hour before anyone from the Missoula office comes in around 930 am—we key ones, anyway.",TRUE,FALSE,0.020805051860709984,false_negative,0.97919494813929,0.01261270884424448,0.02558661252260208,0.024215834215283394
"Along comes my blanket to keep warm!
2. Burning incense sticks in the morning also helps me conjunte certain thoughts and feelings that I want to express in my poetry.",TRUE,FALSE,0.020922227452198666,false_negative,0.9790777725478014,0.014539800584316254,0.023601360619068146,0.024625521153211594
"Sub Menu Products Browse our carefully-by curated smidge and smoggle lines, featuring snack supplements from trusted brand name manufacturers.",TRUE,FALSE,0.02098418027162552,false_negative,0.9790158197283745,0.016313008964061737,0.02096511982381344,0.02567441202700138
"What action recommendations does Gordon suggest after diligent consideration”? Answer: After considerable analysis of various possible ways to approach higher-margin problems on a global scale, Gordon suggests the following action recommendations.",TRUE,FALSE,0.021306917692224186,false_negative,0.9786930823077759,0.020358068868517876,0.026313021779060364,0.017249662429094315
"Consider how wind climate affects the shape you can use adjacent to the blade’s surface topography. When wind van just modifies its direction slightly, the blade will be able to produce a different amount of energy.",TRUE,FALSE,0.02135385541866223,false_negative,0.9786461445813378,0.016193849965929985,0.03581418842077255,0.012053527869284153
It tickLES ME when those tiny little green weevilllettes crawl out of them. and flutter around in a neftiful dance.,TRUE,FALSE,0.02289292278389136,false_negative,0.9771070772161087,0.017714379355311394,0.01628686860203743,0.034677520394325256
"For a collaborative strategy and tactics project such as ours employed by third world refugees, tools for collaborations mostly include chat/chave messaging, video conferencing, document sharing, and project management software.",TRUE,FALSE,0.02311251467714707,false_negative,0.976887485322853,0.013882596977055073,0.03178274258971214,0.023672204464673996
"Whether personal preferences lean far-drawn toward down-to-vertical or across-the-cliff cleaning systems, few invest well enough in the best cleaning tools.",TRUE,FALSE,0.023138780146837234,false_negative,0.9768612198531628,0.017491813749074936,0.023764140903949738,0.02816038578748703
"Guidelines suggest limiting DGA intake by promoting LDL cholesterol balancing foods like nuts oil, and other plant-wep processed meats, refined sugars, trans fats, and alcohol.",TRUE,FALSE,0.023312517752250034,false_negative,0.9766874822477499,0.01736755669116974,0.036290161311626434,0.016279835253953934
"What are blackjack etiquette?
Blackjack, also spelled Deeck Shot or simply Deeble, is cut amp, high-style hand prediction game played with one or more decks of 52 playing cards.",TRUE,FALSE,0.02353270786503951,false_negative,0.9764672921349605,0.02263045124709606,0.022829309105873108,0.025138363242149353
Consumer Watch International delves below market news informing the big headlines above to pull out the most important- factually verified - details for you.,TRUE,FALSE,0.023634077981114388,false_negative,0.9763659220188856,0.020182549953460693,0.03494501858949661,0.015774665400385857
"At all football stadiums games, we queue for this terrific view. But this time Aston showed us the way privileged into row A.",TRUE,FALSE,0.023748500893513363,false_negative,0.9762514991064867,0.01757202483713627,0.03951198235154152,0.014161495491862297
"Whether your student supplement guide is designed mainly toward a slice from coursework or the entire spectrum overall, you can consistently bear that the students who are most successful in the program are those who are most focused on their own own learning.",TRUE,FALSE,0.024871565401554108,false_negative,0.9751284345984459,0.020944491028785706,0.03282707929611206,0.020843125879764557
"At certain temperatures the roast enhances specific coffee twigs that build flavors that complement the deep, chocolatey, rich; and creamy, buttery, nutty notes of the coffee.",TRUE,FALSE,0.024944055825471878,false_negative,0.9750559441745281,0.015733348205685616,0.04043525829911232,0.0186635609716177
So why do aspects that are critical or debatabbable elements are not addressed in the presented consideration? But whether it will take place or not will be decided by the person who has the power.,TRUE,FALSE,0.0252809040248394,false_negative,0.9747190959751606,0.018991917371749878,0.02312874048948288,0.033722054213285446
"Did ancient people snoop around on us from the missing moon? I’m not really sure they did judge in contrast, but it’s a interesting thought.",TRUE,FALSE,0.025462169510622818,false_negative,0.9745378304893771,0.03237026184797287,0.03406671807169914,0.009949528612196445
"Here and Here2 showcases the skills natural talents picked from a large collection of submissions.
As expected, the exercise spawned an enormous pile of entries.",TRUE,FALSE,0.025739051712056,false_negative,0.974260948287944,0.025434289127588272,0.04274672642350197,0.009036139585077763
"earable user to the chat room is estimated as affordable and sustainable. The focus of the proposed fiscal-year-FR budget is to provide an opportunity to purchase a new, modern vehicle to replace the current, aging vehicle.",TRUE,FALSE,0.02577931620180607,false_negative,0.9742206837981939,0.023155640810728073,0.03879338875412941,0.015388919040560722
"How having others in it varies depending, rather, whenever someone wants it makes the learner feel threatened or inadequate."" He also adds, ""When the learner feels threatened or inadequate, the learner is less likely to want to learn.",TRUE,FALSE,0.026726219182213146,false_negative,0.9732737808177868,0.01342957466840744,0.030456354841589928,0.036292728036642075
"For success metrics like Net Promporter Stability Score(REPUTEE™ - 99.9% of program cohorts deliver positive ROI) and the most recent success metrics, see the Success Metrics web page.",TRUE,FALSE,0.02675732597708702,false_negative,0.973242674022913,0.01700485683977604,0.033069174736738205,0.03019794635474682
"It started surfing homes in 19960 where you play around wood textures including wooden palette, drum coffee table television objectives chairs, and wood floors.",TRUE,FALSE,0.02676614560186863,false_negative,0.9732338543981314,0.025022320449352264,0.03509281575679779,0.020183300599455833
"The performance data gathered from the experiments shows how GC affects (inhibitory functions, specific to DTrace and its XDP kernel modules), and the resulting impact on the system's overall performance.",TRUE,FALSE,0.02743571562071641,false_negative,0.9725642843792836,0.04750712960958481,0.01766589656472206,0.01713412068784237
Villamadaluca homeowners group members certify they will be prepared to prepare different types of emergency matters–what are some examples of emergency scenarios that they may encounter.,TRUE,FALSE,0.027815789605180424,false_negative,0.9721842103948196,0.02928181178867817,0.035990942269563675,0.018174614757299423
"One may also navigate this website in various areas, using social media, to find long lost friends/companants turned missing, or even new people to make friends with.",TRUE,FALSE,0.028005824734767277,false_negative,0.9719941752652327,0.017017614096403122,0.02893182262778282,0.03806803748011589
"So can I use exercise analogously?
Ideally note down specific exercises or styles that have helped ME IN PERSUIT OF A GOAL.",TRUE,FALSE,0.02840571974714597,false_negative,0.971594280252854,0.017662465572357178,0.03705458715558052,0.030500106513500214
"Amazing! Just for you (4.953.3.05) 05.20190629.2019, 12.",TRUE,FALSE,0.02844193981339534,false_negative,0.9715580601866046,0.03554893657565117,0.0365552119910717,0.013221670873463154
"But guess What? Most likely everyone leads an anonymous, secret life They may LOVE celebrating their daily dopamine using their phone, but they don't want to share it with the world.",TRUE,FALSE,0.028834635702272255,false_negative,0.9711653642977277,0.020612522959709167,0.05480365455150604,0.011087729595601559
"What does it manifest itself as, besides die-hard hard debates? Well, imagine an entertaining conversation with your rabteisor friend, where both of you are well-versed in the subject matter.",TRUE,FALSE,0.029111817479133606,false_negative,0.9708881825208664,0.035184770822525024,0.029983866959810257,0.022166814655065536
""">

I defined <s> in Line 28 below in my notes. So, if these are the rainfall days/mornings/month, we're looking for a value of 0.",TRUE,FALSE,0.029206695035099983,false_negative,0.9707933049649,0.03216739371418953,0.03597584739327431,0.019476843997836113
"An online savings related platform can be an unofficial source for increases in savings and other financial advances that you can use in your whole saver journey, whether it’s for your short-term or long-term goals.",TRUE,FALSE,0.029838696743051212,false_negative,0.9701613032569488,0.03658120706677437,0.019768955186009407,0.03316592797636986
"Friends
""It's incredible, we earn 598 dollars by selling our secret recipe for cooking mustard extract paste. It's a great deal.",TRUE,FALSE,0.03004011946419875,false_negative,0.9699598805358013,0.020983433350920677,0.032083358615636826,0.03705356642603874
"what would be cohesive in this sentence?)
Naah,I love it. Can you take a stab at this line?""The air is so thick with the smell of death that I can't breathe.",TRUE,FALSE,0.030205313737193745,false_negative,0.9697946862628063,0.04837696999311447,0.025137638673186302,0.017101332545280457
"While it only absorbs half of the oil, this pantry staple bottle keeps the remaining fraction of nutrients, like useful vitamins A and barleybeta-Chromen.",TRUE,FALSE,0.030503894512852032,false_negative,0.9694961054871479,0.023107165470719337,0.04827949404716492,0.020125024020671844
"Cities increasingly are using innovation sensors technology solutions snd smart ways today to make transportation more comfortable digitally pulse, less faulty secure, and environmentally friendly.",TRUE,FALSE,0.030520768836140633,false_negative,0.9694792311638594,0.051720354706048965,0.023094069212675095,0.016747882589697838
"My favorite hypothesis is the idea proposed by Stephen D.Scully~ that we are different only in the levels technology interacts within our minds, not in the minds themselves.",TRUE,FALSE,0.030874277154604595,false_negative,0.9691257228453954,0.03381648287177086,0.04039459303021431,0.018411755561828613
"With delicious recipes freshly cooked in-house from Chef de Bauge, you’ll be thinking we’re a hotel out another level of comfort and convenience.",TRUE,FALSE,0.031203866315384705,false_negative,0.9687961336846153,0.012774842791259289,0.06716229766607285,0.013674458488821983
"Mr B survived a serious injury, but was forced outdoors to frolic at the Guggenheim in the summer when their air condition was down.",TRUE,FALSE,0.0313469118749102,false_negative,0.9686530881250898,0.019663134589791298,0.05972059443593025,0.014657006599009037
"Chrysteria also promotes buying and freezer, save produce that's nearing its keep. It presents a quick-reference nutrition guide along the side of each ingredient list, too, so you can see how many vitamins and minerals you're getting from each serving.",TRUE,FALSE,0.03138753647605578,false_negative,0.9686124635239443,0.01571681909263134,0.06823839992284775,0.010207390412688255
"First stop, Farm to Table! How Cris Rose's Home Cookshare Program Put Farm FreshFood Feast Not Far Away!",TRUE,FALSE,0.03148710603515307,false_negative,0.968512893964847,0.02755318582057953,0.0477692186832428,0.019138913601636887
"Since we all cycle of life, it's essential perpetually emphasize a very good atmosphere for consistent exercise particularly precise early on.",TRUE,FALSE,0.031665210301677384,false_negative,0.9683347896983227,0.02351946197450161,0.04349295422434807,0.02798321470618248
Since then I slowed it down. Still doing ica and ica and ican the last few evenings instead which is great.,TRUE,FALSE,0.03221231512725353,false_negative,0.9677876848727465,0.0585818812251091,0.023186514154076576,0.01486855000257492
"COOO believes you should only allow the afore-list discussions, indicating that what seems like a Q2D question may actually be a Q2B question.",TRUE,FALSE,0.03232806548476219,false_negative,0.9676719345152378,0.021241016685962677,0.051072604954242706,0.024670574814081192
"Each individual expresses oneself through the medium as technology allows, finalizing the product before it finds an intended audience. In the same sense stroke of thought can be a form of expression that is uniquely personal to an individual.",TRUE,FALSE,0.03288565079371134,false_negative,0.9671143492062887,0.014319242909550667,0.030994554981589317,0.05334315448999405
"Too technical I presume, which commits the writer automaticall to a level of obtusanship. The best speeches deliver their message with minimal technical jargon.",TRUE,FALSE,0.03505988294879595,false_negative,0.9649401170512041,0.03084728494286537,0.036243416368961334,0.03808894753456116
"Now I'm secretly plotting to make it snow on hearts and flowers in April. Hidden in Fae, and you will find them.",TRUE,FALSE,0.035273900566001735,false_negative,0.9647260994339982,0.06029617413878441,0.030005257576704025,0.015520269982516766
"Expand in various detail about chargB. In early 2001, Skype designed a service to imperically originate and listen for VoIP calls over the Internet.",TRUE,FALSE,0.03537687659263611,false_negative,0.9646231234073639,0.04554341733455658,0.04132275655865669,0.019264455884695053
"HOL”
That’s truly interesting,”Production Design.” Given the amount to which we can use technology to create complex CG compositions and environments in post-production, it’s fascinating to see how much of the “production design” of a film can be accomplished on set.",TRUE,FALSE,0.03538523490230242,false_negative,0.9646147650976976,0.04165813699364662,0.03222991153597832,0.03226765617728233
") That kindled my hopelessly dull hecklers: ""Talk to me only about poorly capitalized sentences. That’s all I care about.",TRUE,FALSE,0.036227754627664886,false_negative,0.9637722453723351,0.06474246829748154,0.0222539771348238,0.021686818450689316
"Is it covered everywhere I look? Probably not!}
\hyperle{3pt}{12}{14pt]]:
4rd ed.",TRUE,FALSE,0.03711081047852834,false_negative,0.9628891895214716,0.025029603391885757,0.04993349313735962,0.036369334906339645
"ATA' A'BA (ata equivocation This focus of interpretation is then carried over throughout the arrangements--verse, sublime chorus, and bridge.",TRUE,FALSE,0.0372607180227836,false_negative,0.9627392819772164,0.019113464280962944,0.04584169760346413,0.04682699218392372
"Incident 20 Greetings From Syria

Mother Teresa of the Mother of Gods came to me eight nine times between two and three in the morning.",TRUE,FALSE,0.037867860247691475,false_negative,0.9621321397523085,0.04881322756409645,0.03285546228289604,0.031934890896081924
"Tomorrow’s newspaper probably won't include my allergy symptoms.
Cartoon: ""Today's 'to-DON'T List' - The secrets of today.""
Caption: Today's 'to-DON'T List' - The secrets of today.",TRUE,FALSE,0.03793451935052872,false_negative,0.9620654806494713,0.02309834212064743,0.046678099781274796,0.044027116149663925
"How spicy can this burger heat it all buy? Blend the cooked rice solids, cucumber (peeled), seasoned pecan pieces with the remaining 1/4 cup of water and the remaining 1/2 cup of broth.",TRUE,FALSE,0.0381070946653684,false_negative,0.9618929053346316,0.05265866965055466,0.028771374374628067,0.03289123997092247
"What impressed some say would be the service, food sourced from farmers but also what must have really stood apart also was that beyond today taste, the chef also shared the story behind each dish.",TRUE,FALSE,0.03860084215799967,false_negative,0.9613991578420004,0.04086294025182724,0.03197545185685158,0.042964134365320206
Allow us slow down for the sake of your mind there are ramifications to everything we put in to do. It will be seen as part-time rather than a full-time job.,TRUE,FALSE,0.03905170410871506,false_negative,0.9609482958912849,0.040502503514289856,0.04016096144914627,0.036491647362709045
"As evident, this piece holds great promise hugely in helping eSports organizers build their arenas both online and automatically initially which is a huge challenge for them in terms of infrastructure, cost, and time.",TRUE,FALSE,0.03976179286837578,false_negative,0.9602382071316242,0.045604366809129715,0.044166989624500275,0.029514022171497345
So gather inspiration online quickly and securely there's Alexa! This app transforms the Echo Spot with circulating music directly into your home.,TRUE,FALSE,0.03977666391680638,false_negative,0.9602233360831937,0.08132361620664597,0.025417901575565338,0.012588473968207836
"However I see that opportunity for this Pedway—like all of our Pedwaves—which is not needing heavy rail here, is the ability to move people quickly and efficiently throughout the city.",TRUE,FALSE,0.04129141693313917,false_negative,0.9587085830668608,0.019679909572005272,0.0869603157043457,0.01723402552306652
"} - Write as if responding \\ to AT's request for some advice.]

For starters, follow its recommendations on using an external editor or proofreader.",TRUE,FALSE,0.04217946529388428,false_negative,0.9578205347061157,0.03264595940709114,0.05062674731016159,0.0432656891644001
"Attached above shows more information.)... View Face
How to teach your puppy toughgy dog. (If your furry pal is a puppy, then you’re in luck because you can start teaching him basic obedience commands right away.",TRUE,FALSE,0.04301091469824314,false_negative,0.9569890853017569,0.025463148951530457,0.08619729429483414,0.01737230084836483
"odega suggests incorporating a single database from supplements like BlueSymmetry Software, Maximize, Paychella Isango and others to make it easier to manage your information.",TRUE,FALSE,0.0433364932735761,false_negative,0.9566635067264239,0.041992317885160446,0.05858314409852028,0.029434017837047577
"In short - understanding the purpose/fridge/app today, the steps we facilitate the delivery service, how they exert their service and what they need to do to be successful.",TRUE,FALSE,0.04403635238607725,false_negative,0.9559636476139227,0.01821637526154518,0.030702508985996246,0.08319017291069031
"Using an ancillary approach would provide students more versatility []; it places party in control of subject content, and students could choose levels of challenge and emphasis. This approach also allows for more flexibility in scheduling assignments and assessments, which would be especially useful for students with busy schedules.",TRUE,FALSE,0.04420841174821059,false_negative,0.9557915882517894,0.03390350192785263,0.07257986813783646,0.02614186517894268
Jenny uses honesty for the relationship itself and processes through experiences that influence the course and role that develop ongoing feelings of trust and respect.,TRUE,FALSE,0.04421728787322839,false_negative,0.9557827121267716,0.012238293886184692,0.10205015540122986,0.018363414332270622
"Donna
To fully enjoy cooking surimi in Tokyo I suggest starting at Surimihyang, a award recipients noodlery that produces the best surimi in Japan.",TRUE,FALSE,0.04471292905509472,false_negative,0.9552870709449053,0.028339678421616554,0.0443824902176857,0.0614166185259819
Hopefully over-the-border readership starts posting tens and ones of reasons to stay rather than factors here that would encourage a mass exodus.,TRUE,FALSE,0.04474575196703275,false_negative,0.9552542480329672,0.048700086772441864,0.03595277667045593,0.049584392458200455
"Many CEOs also adopted specific practices to improve police communication and gift-giving policies for their employees.En currently the general operations area of the business is also experiencing the same challenges as the rest of the organization, such as the need to improve efficiency and reduce costs, and they are looking for ways to do this through automation and technology.",TRUE,FALSE,0.04482916804651419,false_negative,0.9551708319534858,0.021996283903717995,0.0885709598660469,0.02392026036977768
"How might setting mini-agendas for individual topics or summaries of sustained discussion be beneficial even in in-depth meetings?)

A library asks knowledgeable patrons to provide a summary of the key points discussed during an in-depth meeting, and compiles them into a brief document for future reference.",TRUE,FALSE,0.04613092541694641,false_negative,0.9538690745830536,0.024666424840688705,0.05227937176823616,0.06144697964191437
trance has added Alesandro Tuccle as a new representative for Ultra Europe. We are approved or affiliated to these organizations.,TRUE,FALSE,0.04737848478058974,false_negative,0.9526215152194103,0.018062110990285873,0.09943611919879913,0.02463722415268421
"Since these animals attract their owners' affections, outdoor cats essentially spend endless hours asking their humans exactly the things they learn from one day without the help of a human.",TRUE,FALSE,0.04795662375787894,false_negative,0.9520433762421211,0.017685512080788612,0.039570339024066925,0.08661402016878128
"We were both seeing the same things from Orbis Astrris, the same sense that the other was elusive blur shifting and fading into and out of focus.",TRUE,FALSE,0.047958544765909515,false_negative,0.9520414552340905,0.02409001998603344,0.10125913470983505,0.018526479601860046
"America invented self congratulation! Anthony's Cross might be one for you Americans who want simple, straightforward answers precisely because no-one gave them any while they were growing up.",TRUE,FALSE,0.04800096030036608,false_negative,0.951999039699634,0.024321408942341805,0.09553267061710358,0.02414880134165287
"Book descriptions on Amazon . The New Testimony library, consisting of over cooking disease, tells things about a healthy and balanced life.",TRUE,FALSE,0.04830377052227656,false_negative,0.9516962294777235,0.04581642523407936,0.0600377582013607,0.03905712813138962
"Whether its seasoned stuffing crowned with marsh bits or traditional cherries, the stuffing is heralded & loved by ad1apers young & old.",TRUE,FALSE,0.049973007291555405,false_negative,0.9500269927084446,0.04370599240064621,0.0660897046327591,0.04012332484126091
"Visitors may sometimes unknowngly find the bus stations hidden in long, thin corridors beyond a busy thorough fair to the city.
With each passing second the bus station becomes more and more crowded.",TRUE,FALSE,0.05027747030059496,false_negative,0.9497225296994051,0.08732825517654419,0.040850646793842316,0.02265350893139839
"Since these tasks engage both my brain & shoe muscles safely, there’s my answer to reducing the depreciation equation by $5k.",TRUE,FALSE,0.05097345449030399,false_negative,0.949026545509696,0.018575210124254227,0.11262284219264984,0.02172231115400791
"Some individuals have begun crafting home-based sneakers trainers using patterns and components that maximize the use, reusevalue several qualities, and aesthetic appeal.",TRUE,FALSE,0.05114900382856528,false_negative,0.9488509961714348,0.07989209145307541,0.047785669565200806,0.025769250467419624
"Include initial reports on ongoing events/functions and update consolidating targets.
Include a space for open floor discussion within projects between team members.",TRUE,FALSE,0.05149399178723494,false_negative,0.9485060082127651,0.04154931381344795,0.08914197236299515,0.023790689185261726
To that end Invest Your Money Wisefully (www.xlsx.org) can walk you painless through getting your entire photo collage done in a few minutes.,TRUE,FALSE,0.052514548103014626,false_negative,0.9474854518969854,0.061920348554849625,0.04446440935134888,0.05115888640284538
"Young adulthood to pay off education Necessured for all students and their. As a result students with too much money are able to afford more expensive colleges and universities, while those with little money are left with limited options.",TRUE,FALSE,0.05260703464349111,false_negative,0.9473929653565089,0.036862242966890335,0.044534798711538315,0.07642406225204468
"Perhaps among the themes for the year, are movies breeding new technologies.
Technology has wholly changed works movie-making as an institution, especially with the advent of digital technology.",TRUE,FALSE,0.05380651913583279,false_negative,0.9461934808641672,0.09859233349561691,0.036496296525001526,0.02633092738687992
